"id";"eventoId";"contatoId";"status";"dataConvite";"dataStatus";"token";"qrcode_valor";"qrcode_base64"
"945";"14";"202";"Recusado";"2025-09-17 19:09:56";"2025-10-07 11:43:55";"7wb1che399h2rose99";NULL;NULL
"946";"14";"361";"Recusado";"2025-09-17 19:09:56";"2025-10-07 11:43:55";"lvo5yshy74kbl0wxp0";NULL;NULL
"947";"14";"289";"Validado";"2025-09-17 19:09:56";"2025-10-23 21:20:41";"oj5n3mvbtzo9x9eh8l";"oj5n3mvbtzo9x9eh8l";"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIQAAACECAYAAABRRIOnAAAAAXNSR0IArs4c6QAAAERlWElmTU0AKgAAAAgAAYdpAAQAAAABAAAAGgAAAAAAA6ABAAMAAAABAAEAAKACAAQAAAABAAAAhKADAAQAAAABAAAAhAAAAADOBoV4AAAFU0lEQVR4Ae2cy25cOQxE7WD+/5eTLGaRezYFWo/WFU+vXOBTxYIoNBr+/v338+VHBv5n4JdMyMC/DCiIf9nw7y8FoQgeDCiIBx0CBaEGHgwoiAcdAgWhBh4MKIgHHQIFoQYeDCiIBx0CBaEGHgwoiAcdAgWhBh4MKIgHHQIFoQYeDPz3QD8A39/fP4j6eQh/vpHqz/ZnvnSS1F+Kr9qr/TG/NwQZaY4VRHMB8PgKgow0x8NvCPI3usOYb/YOTv2xXvJnvwnPzsd+U/1k94ZIDDWzK4hmA0/HVRCJoWb26W8I8lfdcafv2HSeav8pH/ms5md8wt4QiaFmdgXRbODpuAoiMdTMvvwNsZrPtFO5o5M/+2U87dV8jD8Ne0OcNpEP96MgPjyA08oriNMm8uF+Xv+G4I5POz350875pPz0fxv2hnjbxBb3qyAWE/y29AribRNb3O/yN8Tqncv8fAMk+yi/qV7Kz/6S/2q7N8Rqhl+WX0G8bGCr21UQqxl+Wf7pbwju1NV8sB538mz76HnYz2i+2fHeELMZfXk+BfHyAc5uX0HMZvTl+YbfENzZu/lg/d07mvV5/mSn/6exN8SnJ3BYfQVx2EA+3Y6C+PQEDqs//Ibgzk47k/6H8fFV7S/5V/mgf8pP/hhPe8LeEImhZnYF0Wzg6bgKIjHUzD78hkg7K+3AFJ/mwfzMR3vKl+KZL/mzHuOrdvqzPu1V7A1RZexyfwVx+YCrx1MQVcYu9x9+Q3AncqcRk88Un+zMR5zq07+K2V+KZz+Mp5356E+c4pmP2BuCjDTHCqK5AHh8BUFGmuPhN0TijzuO/tx59B+1p3rMT3/i5M/+GU8789HOeGLG017F3hBVxi73VxCXD7h6PAVRZexy/+lviOoOpD93Iu3VeTBfik/1kp316E976of+zJfiq3ZviCpjl/sriMsHXD2egqgydrn/998d9XvkjNxpKR39U+3V+djPaL0Uz/OyPu3E1fyMT9gbIjHUzK4gmg08HVdBJIaa2Zd/D1HdefRPO5b+nN/ueNZjf7SzX+JqPP2ZL2FviMRQM7uCaDbwdFwFkRhqZp/+hhjdYdyxKR/9Ob/R+JQv1a/Gs9+Un/6sV8XeEFXGLvdXEJcPuHo8BVFl7HL/6W8I8sUdmHYe/YkZT0z/1A/tzEd7Fad+qvlm98f63hBkpDlWEM0FwOMrCDLSHA//HuLT/HFHc8fSzn7pTzvx6nzsZ3Y9nofYG4KMNMcKorkAeHwFQUaa4+HvIdKOm80vdyzzp34Yn/yZvxrP/IxnfuLkP5qf9bwhyEhzrCCaC4DHVxBkpDkefkOQv7Tz6J8wd2TyT3bmY7/JnvLTzvy0E1frV/OzHrE3BBlpjhVEcwHw+AqCjDTH098Q5JM7kXbi0Z2Y4qv9sL8Un+zMN4pZL50/1fOGSAw1syuIZgNPx1UQiaFm9uVviNP45I7lDk79pviqnfVSP8nOfFXsDVFl7HJ/BXH5gKvHUxBVxi73f/0bgjub80o7l/HJP9lZv5qf/sy3GntDrGb4ZfkVxMsGtrpdBbGa4ZflX/6G2L0TueNZn3bi6vxSftqJWZ+42s+ovzfEKIOXxSuIywY6ehwFMcrgZfHT3xC7dyDrcUfPnhfzp/rJzv6Yn3Zi5qe9ir0hqoxd7q8gLh9w9XgKosrY5f6v//8Ql89n+/G8IbZTfnZBBXH2fLZ3pyC2U352QQVx9ny2d6cgtlN+dkEFcfZ8tnenILZTfnZBBXH2fLZ3pyC2U352QQVx9ny2d6cgtlN+dkEFcfZ8tnenILZTfnZBBXH2fLZ3pyC2U352wT/7fYg45qj7igAAAABJRU5ErkJggg=="
"948";"14";"393";"Ausente";"2025-09-17 19:09:56";"2025-11-25 13:48:28";"2afjq11020wmsgb0de";"2afjq11020wmsgb0de";"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIQAAACECAYAAABRRIOnAAAAAXNSR0IArs4c6QAAAERlWElmTU0AKgAAAAgAAYdpAAQAAAABAAAAGgAAAAAAA6ABAAMAAAABAAEAAKACAAQAAAABAAAAhKADAAQAAAABAAAAhAAAAADOBoV4AAAFRUlEQVR4Ae2dy24kNxAEdwz//y/be/BhO3xIlIrdzWGFTkrUO5lgESMJ+vzz++uXXzLwHwN/yYQM/MmAgviTDb//pSAUwYUBBXGhQ6Ag1MCFAQVxoUOgINTAhQEFcaFDoCDUwIUBBXGhQ6Ag1MCFAQVxoUOgINTAhQEFcaFDoCDUwIWBvy/oB+Dz+fwg6uch1V/fYH/V+NRpyk97yte1d+fzhuiewGHxCuKwA+2OoyC6DB4W335DkI/uDmO+7g5mPylf15/9EzM/7VWc5qnm84aoMna4v4I4/ICr4ymIKmOH+y9/Q5Cv6o6r7ljmT/G0M579J8x45q/GJ/9q/pSPdm8IMjIcK4jhAuD4CoKMDMe3vyHe5pc7vtoPdzbz0V7Nv5u/N8RuJ/JyPwri5QPYrbyC2O1EXu7n+DcE+eXO55uAmP7EyZ/1d8feELuf0MP9KYiHCd+9nILY/YQe7u/2NwR37t3zpZ1etdOf/Xfn68azny72hugyeFi8gjjsQLvjKIgug4fFL39DpJ17N3/cyeznaTvnZT+0v429Id4+gc3qK4jNDuTtdhTE2yewWf32G4I7ebP5/tdO2uG0c75kZ0HG074b9obY7URe7kdBvHwAu5VXELudyMv9fH7vuNb/y0g7lfbuvKndVC/Fs7+Uj/7MX41nPmLmp72LvSG6DB4WryAOO9DuOAqiy+Bh8Y9/DpF2IHcu/ZM9nQ/j6c96xPQnZv5qPPM9jb0hnmZ883oKYvMDero9BfE045vXa78hOB93aLKnHct89Ked9Yi78azHfMTJn3b2W8WsX433hqgydri/gjj8gKvjKYgqY4f7L39DVPniDq3uQPp387H/1fmYn/3TTsx+aO9ib4gug4fFK4jDDrQ7joLoMnhY/O1viLQj006knflo5/kkO/MxnnbmS3bmYzztCVfrpXy0e0OQkeFYQQwXAMdXEGRkOG6/IbgT046jPfFP/2o95k/56E9cjac/8xFzPtqJq/kZT+wNQUaGYwUxXAAcX0GQkeG4/YZI/HV3HHcq89HOfuif7ClfsjM//VM/jCdmPtq7+b0hyOhwrCCGC4DjKwgyMhzf/redq/lNOzTV445N+ejP/N145nsbe0O8fQKb1VcQmx3I2+0oiLdPYLP6t38OkXYs+eDOZjztjO9i5mf9av5qfKpftVf79YaoMna4v4I4/ICr4ymIKmOH+7c/h3ibH+7ou3cs63F+1qeduJqP/tV6rE/sDUFGhmMFMVwAHF9BkJHhuP2G4E67m8+0M7v9pPycj/UY37WzHnHKT/+EvSESQ8PsCmLYgadxFURiaJh9+c8yuEO7fHJHMh/trE874+lPO+OTP+Or/tV61fzsj9gbgowMxwpiuAA4voIgI8Px8jcE+eROpJ24uxNZj/loZ33ianw1f7Ve6od25k/YGyIxNMyuIIYdeBpXQSSGhtlvf0Psxid3bHXnd+MTH+zn7nrsxxuCjAzHCmK4ADi+giAjw/Fxb4i0c2kn5g6nPmhnPP1XY9ZjP9163hBdBg+LVxCHHWh3HAXRZfCw+NvfENx5q/lj/upOTf7Mz/6r8fRn/mRn/dXYG2I1o1+eT0F8+QGubl9BrGb0y/Mtf0NwB97NT6rHHZ36oT/z005Mf2L6sx/aGU//1dgbYjWjX55PQXz5Aa5uX0GsZvTL87X/tvPL57d9MOANAUKmQwUxXQGYX0GAkOlQQUxXAOZXECBkOlQQ0xWA+RUECJkOFcR0BWB+BQFCpkMFMV0BmF9BgJDpUEFMVwDmVxAgZDpUENMVgPkVBAiZDv8FmSKlD7eUmO0AAAAASUVORK5CYII="
"949";"14";"176";"Ausente";"2025-09-17 19:09:56";"2025-11-25 13:48:29";"os1l702ddnedynjk1j";"os1l702ddnedynjk1j";"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIQAAACECAYAAABRRIOnAAAAAXNSR0IArs4c6QAAAERlWElmTU0AKgAAAAgAAYdpAAQAAAABAAAAGgAAAAAAA6ABAAMAAAABAAEAAKACAAQAAAABAAAAhKADAAQAAAABAAAAhAAAAADOBoV4AAAFMUlEQVR4Ae2cwY4kOQhEp1b7/7+8O4c5TL5LiCaz7DSvT42AMAQhY3WV+vPf759f/sjAHwb+kQkZ+JsBBfE3G/7+S0EoggsDCuJCh4aCUAMXBhTEhQ4NBaEGLgwoiAsdGgpCDVwYUBAXOjQUhBq4MKAgLnRoKAg1cGFAQVzo0FAQauDCwL8X6wfG5/P5QdbPU6pf30j1EY/x9LPyFE8/8++2U73pPG+IxNAwv4IYNvDUroJIDA3zt98Q5Ku7w4j39A6u4lfj2c/u/HhDcGLDbQUxXABsX0GQkeH27W8I8lndudUd+zQ++6FdrZf5q+tnPd4QZGS4rSCGC4DtKwgyMtx+/A2xG7/c2Xe/Abp4q/nyhlg9gc3OVxCbDWR1OQpi9QQ2O/+4N0R1h/NNwfkQjzbj3257Q7x9gjfXryBuJvTtcAri7RO8uf7H3xDf3rndNwHzaSf+q/1W49P5Xb83RJfBw/IVxGED7bajILoMHpZ/+xuiunPv5pM7OdVDf8pP/tQPz0vx3/Z7Q3yb8c3PUxCbD+jb5SmIbzO++Xmf3zvx1f/rOu3k1F43f/P5lsvzhihTdnaCgjh7vuXuFESZsrMT2m8I7mDubPq7dBKfeN3ziE88+nk+bebTX7Wr51fxvSGqjB0eryAOH3C1PQVRZezw+PYbosoPdyp3YtXP84lHP/HpT/mMJ17KT/FdP+ur2t4QVcYOj1cQhw+42p6CqDJ2ePx234fgDuZOvXsePC/hsx7mJz/jeV7Vn84jfrK9IRJDw/wKYtjAU7sKIjE0zN9+Q6QdlvyJb+5U4qV8xhPv7vyE/+16Un/0e0OQkeG2ghguALavIMjIcLv9hkj8VXdqwqM/4dNf3eHM5/m0iU8/8VJ8NZ/4zE+2N0RiaJhfQQwbeGpXQSSGhvnb34dIO7C604iX8hmf5ke8u/OJz3p4XjWeeCmf8cn2hkgMDfMriGEDT+0qiMTQMP/tb4i7d1p153bnx/MSHvtN+YwnPvMZTz/zGU9/sr0hEkPD/Api2MBTuwoiMTTM//hnGd2d192JaZ7d+lI+z2d8t79uPuvzhiAjw20FMVwAbF9BkJHh9uNviCq/3LHMTzuT+Sk+4XfxiE874dPP/Lttb4i7GX05noJ4+QDvLl9B3M3oy/Han2Ws7r+6Y6tvCvaXzqviE6+az/q6tjdEl8HD8hXEYQPttqMgugwelt/+OwR34NP8cMfS5vmsjzbjEx79CY9+5vN82synn3YVn/neEGRkuK0ghguA7SsIMjLcbr8hyF93hxEv7dDkJx7tVC/xU3wVn/Hd84hXtb0hqowdHq8gDh9wtT0FUWXs8Pjb3xDkizuRftrVHZ3yq+d38Z4+j/zwPPrZT7K9IRJDw/wKYtjAU7sKIjE0zP/4G2I1n2mncgenert4zOf5tFN8qrfq94aoMnZ4vII4fMDV9hRElbHD4497Q6QdzHlWdzTxEx79zK+eX43n+cn2hkgMDfMriGEDT+0qiMTQMP/jbwjuvLv5JT53NO0Uz/oYTz/xaTOeeCme+U/b3hBPM/wyfAXxsoE9Xa6CeJrhl+Hf/ob49k5M53Fnp/kwnvj00yY+8+nv5hOva3tDdBk8LF9BHDbQbjsKosvgYfmv//8Qh81jeTveEMtHsFcBCmKveSyvRkEsH8FeBSiIveaxvBoFsXwEexWgIPaax/JqFMTyEexVgILYax7Lq1EQy0ewVwEKYq95LK9GQSwfwV4FKIi95rG8GgWxfAR7FaAg9prH8moUxPIR7FXA/xfomAQ+Ah5FAAAAAElFTkSuQmCC"
"950";"14";"105";"Recusado";"2025-09-17 19:09:57";"2025-10-07 11:43:55";"nk5u02wzjz01zepjmz";NULL;NULL
"951";"14";"290";"Validado";"2025-09-17 19:09:57";"2025-10-23 21:20:42";"aepaemfwgkmvtmn6ct";"aepaemfwgkmvtmn6ct";"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIQAAACECAYAAABRRIOnAAAAAXNSR0IArs4c6QAABmdJREFUeF7tndG22joMBaH//82lL13r3oSWYdaWQxp2X23LsjTaVgKH3h+Px+PWf43A7wjcC0RZ+H8ECkR52ESgQBSIAlEG/h6BKkTpeEchft5utx8N1RdGoArxhUl/deQCUSDeuTIapW+NQBXiWzP/l3MXiALRK6MM9D1EGXgzAr0y3gzUt0wrEN+S6TfPGQNxv9/f3Gpm2v7rG7S//brH3l66H/k3E5X/rNjz7vcvELuIFIgQqU9XAO1vj1cgbMSgoqYlcG8vlXDyr0AMAxGae8oXJejoBD/dubseioA9W3yW9xBnOzABlV451v7Z4lMgdl8yLxBbJMafMs5WAbaCqWfplQGXdBpwSgDZtz0E7Uf2poEghSJ/0/gcfmV8+sC0f6polBA7TkCublqXXxmUkNUVQPsXiIN7CEpIgXCv/qsQ4XM+AWkVwtrrlSEf61KFSANeIC52ZRSI7ZVjAb/cU0aBKBAbqNM73V5Z04+F5L/1rwoBX9ChrtwGvECc/E0lVViBIIQv3lSmFW8Bsvsdbd/hcLstf1NpHTrbZwWr/T+b/QKxy0jalFmgC4SMgH2snJZk6e7TdPL/bParEFWI7WN8+rOE1OWnFTDdtJGCrB6fjgfFx+43rhDWATt/dcJW27fntfPTHqhADH+aSkDZBNv5BeLghFLCadwm2M7/OBDW4en51MVTj0MJTAM8fd7V9uIrY7WDZL9AUITceIGAL/RUIRxQH59dhZhNQawQlBByl9ZTD0D2bY9A/uz3S/2z/tP+qaIViPDKKBA7RG1FWcLTgFchSIO241WIKsSGiOVAUIXbO4/sUT2QYtD6/bj13ypkOt+ep0CEP5pWIGQPQRVtA0r2qCKqEK8jVIWoQsz2EHTHTVcsVbgdJ//S81n7NN8qKtl7Ol/6BZk0YJRAauLosZfGdcBCRbH70flTewUi/I+M0x4mTWAVYhdBUhQ7bhNUICBiqSRTgI9O8PR+9nx0BZ9eIQoEPMbJvz0tEDJgKYA24Ol+VQjZtNmApQkqEItfTK0O8KcBoKaTeg67nuKZ2qP18ZtKOgAFjJqkApH9Sh0BcPh7iALxOiW2ICjBZI/WVyEW/2oeJYASSD3W9JvMGIhU0unAqwNm/U/9tVcsATU9XiDgL78ogWmFWiCnARjvIdIDpRVH6ylh1n/ajxSNALPrpwGpQlQhNkzFQBCh0xVI+1GFUYWTfVIcUgCynz6VkX0aLxAUIRifBrBA7AKeVvB0goiX6f0KRIHYRKBAUAmGwNgAU89D43Qcu97Op/1p/HQ9BDosv9NYICii2/ECIf+UL61Yu97Od+l/nl0gCsTsewj7VEBdOT3H03ryh64Qes9A9tMKJf/suPUnVggbIEpogXhsKzb8lb0CEX5HswphS3b4MZAItk0VKRZJboEIgaCErh63wJA/KVA2nHY/8j8dj3uI1IF0fYFII3jwe4hZd//w3Cw/viZ/bMWmQNr9yP90vAoheyLqQb7+yiDCU2JtkzedMPKfFGL1OPlnx2OFKBCv/2fdAmGRlPOtAlBC5PZP08n+6vHU/6cXgekvyFQhqhDq1WpKMFXYavu0P42Tf7TeFpxtapcrROrQk4PDj5XWvk2YPb+1T4DZ/QsEPGYe3aMUCEJcJkyaO7wpJP++Doj0DpwOmH2vkc4nIKx9q2B2//H3EOQwOUjraZzs2wSk86f9ofOfvoeoQjgkbMJJQd3ut1sVQv4+BCXMJsAqEO3/9QphHyPT+ZRwUkRKGK2n/ck+rf/nFSJN8Ljkyq/wkf+UQFIYu75ADL/4ogqnCqb1lGCyT+sLRIHYMHJ5IKgi7Lht6qjiqaLT9fZ8BUJGrEBAwKgpI8KpKSL7000Z8VEgCsQmAgUiBIIqjsatQljFsAkmf+04nY8UlnoQ7c/0N6bGHQyfAmxAKUE2wDSf9rP+0340vrypJAdonAJm10/3LLQ/jdP5CsQughQwG/AC8Tpi4wpBCUrH7Z1PQNkKJHv2fGSP/CPAtT/TPYR1wM4vEK8jlvZwVQj5YRRVtAWc7FUhIKJViJMrhK2Izj93BOIr49zHq3c2AgXCRuzi8wvExRNsj1cgbMQuPr9AXDzB9ngFwkbs4vMLxMUTbI9XIGzELj6/QFw8wfZ4BcJG7OLzC8TFE2yPVyBsxC4+v0BcPMH2eAXCRuzi8wvExRNsj/cLgAK//HtxEFIAAAAASUVORK5CYII="
"952";"14";"106";"Validado";"2025-09-17 19:09:57";"2025-10-23 21:17:18";"1chs371o690pv82i9u";"1chs371o690pv82i9u";"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIQAAACECAYAAABRRIOnAAAAAXNSR0IArs4c6QAAAERlWElmTU0AKgAAAAgAAYdpAAQAAAABAAAAGgAAAAAAA6ABAAMAAAABAAEAAKACAAQAAAABAAAAhKADAAQAAAABAAAAhAAAAADOBoV4AAAFTUlEQVR4Ae2cy24cMQwEvUH+/5eTHHLw1KVBSzPSiLUnN/hUsyEKi4U/f/59vvzIwH8GfsmEDHxnQEF8Z8O/vxSEIrgwoCAudAgUhBq4MKAgLnQIFIQauDCgIC50CBSEGrgwoCAudAgUhBq4MKAgLnQIFIQauDCgIC50CBSEGrgw8PuCfgA+n88Pon4ekn6+wX7oTzs7Sf6jdtabjdlfNb83RJWxw/0VxOEDrh5PQVQZO9x/+A1BfkZ3GPOlnU9/1md8sjMfMfPRnjDrJ/9kH+2H+b0hyEhzrCCaC4DHVxBkpDme/oYgn9UdV92xzM944uTP/hNm/uRPO/uhnXi0HvMRe0OQkeZYQTQXAI+vIMhIc3z7G+Jpfqs7OfWXdjbrJf9Ub7XdG2L1BDarryA2G8jqdhTE6glsVv+4N0Ta4dz5xJxPypfszLc79obYfUIP96cgHiZ893IKYvcJPdzf7W+Ip3cs3wSsT0y+GU9Mf+KUf9Sf8bOxN8RsRl+eT0G8fICz21cQsxl9eb7pb4jqzp3NH3c4+7nbns7DfpL/03ZviKcZ37yegth8QE+3pyCeZnzzesNvCO7k1ecd3dGM5/mSnednPO27YW+I3SayuB8FsXgAu5VXELtNZHE/w2+ItFNpHz0vdzIx86f61fjkX61P/4Sr9VM+2r0hyEhzrCCaC4DHVxBkpDkefkNwp43u7DQP5k/1k5316E9Mf/ZDe4qnf8pH/9nYG2I2oy/PpyBePsDZ7SuI2Yy+PN/wG2L2zkv5uJOT/+z5sB77qdZjPsYzf9Wf+RL2hkgMNbMriGYDT8dVEImhZvbhNwR3HPnjziNmPDHzJZziaWc/zE8745M/7cQpH/2JR+OZzxuCjDTHCqK5AHh8BUFGmuPPvx30Z4SD6o6t1kr5aWf+weMx3Ve1XvJnAfbL+Kqd+RP2hkgMNbMriGYDT8dVEImhZvbh7yHu5os7k/WSnf7E3NG0E6d6zJf8mb8aX83PesTeEGSkOVYQzQXA4ysIMtIc3/6G4E5MfHMnzo5nfuJUj3bGE9P/6fOnerR7Q5CR5lhBNBcAj68gyEhzfPsborpTuXNTPO3VebIe45k/+TO+ipn/6freENWJHe6vIA4fcPV4CqLK2OH+t78hEn9pR3Knpnz0Z/4UT/+Uj/aUP9lX1/eGSBNqZlcQzQaejqsgEkPN7MO/qVzNV9rh3Mmz+2X9aj3Gsz/moz/tjK9ib4gqY4f7K4jDB1w9noKoMna4//D3ENxpd/PFnUmc6qd+q/mq9VJ+2tlv1Z76o90bgow0xwqiuQB4fAVBRprj4TcE+eOOo72KuUMZn+z0J0793p2f/bBe6i/ZmT9hb4jEUDO7gmg28HRcBZEYamaf/oYgf9yJtBPP3onMN9pPik92npc49Vu1M3/C3hCJoWZ2BdFs4Om4CiIx1Mx++xviaT65Y1mf9tGdz/wJV+tX/VP9ZPeGSAw1syuIZgNPx1UQiaFm9uPeEHwTcAdzvrQzPvnTzviUn/bRfIyvYm+IKmOH+yuIwwdcPZ6CqDJ2uP/tb4i0I0f5TfmrO5393J2f9VK/9J+NvSFmM/ryfAri5QOc3b6CmM3oy/NNf0NwB97Nz+x6fDMwP+3E6bzJn3bWT/lH7d4QowweFq8gDhvo6HEUxCiDh8W//v9DHDaP5cfxhlg+gr0aUBB7zWN5Nwpi+Qj2akBB7DWP5d0oiOUj2KsBBbHXPJZ3oyCWj2CvBhTEXvNY3o2CWD6CvRpQEHvNY3k3CmL5CPZqQEHsNY/l3SiI5SPYqwEFsdc8lnejIJaPYK8G/gL+0aML5fS6owAAAABJRU5ErkJggg=="
"953";"14";"375";"Recusado";"2025-09-17 19:09:57";"2025-10-07 11:43:56";"xmeux0yaexopnfywva";NULL;NULL
"954";"14";"207";"Validado";"2025-09-17 19:09:57";"2025-10-23 22:25:00";"fx8whhhpbhd8y4kib2";"fx8whhhpbhd8y4kib2";"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIQAAACECAYAAABRRIOnAAAGRUlEQVR4Aeyd4W4cOQyD97v3f+dckz+3YlHrXNkezQ6DpggriZIpAkpRIP3nyx9W4E2Bf17+sAJvCtgQb2L4y9fLhrALggI2RJDDwIawB4ICNkSQw8CGaOKBLmPYEF020WQOG6LJIrqMYUN02USTOWyIJovoMoYN0WUTTeawIZosossYNkSXTTSZ4/GGaLKHNmOUDQG84NynKgext8YzDLEeIp6t13yIfLAXa/9ZXDbEbEPn91bAhui9n+PT2RDHJe/dcLkhvr6+Xis/V8sH8YYrv84Oc/nKp1j5q1j5q3i5IaoDuf5aBWyIa/Vv1/0yQ7RTwgP9KLDdEBBvMIzxz1SF32DMrzdbW0Gsn81XvgxD7AdjnPFV49sNUR3Q9WcVsCHO6t2+mw3RfkVnB7y9IfTGZ1jlzfIh3nSt/zR8e0N82kKufo8NcfUGru4v/W0IEeTp8PaGgHjjIeLZBUOtfrZft/zbG6KboHefx4a4+wYXz29DLBb07nTbDZH9PV/js4Jm9RC/J4AxXt0/49P5M5zxVePbDVEd0PVnFbAhzur9X7emX9kQTRdz1VjLDQHjGw1z8UwYiHx6g7W+Glc+iP01rhhiPtSw8lfxckNUB3L9tQrYENfq3667DdFuJdcOVDaE3uTdWOXSfhBvchZXvlms/Fqv8d1Y+8/isiFmGzq/twLPM0TvfVw+nQ1x+Qp6DVA2BMSbnT0PYj6sxXqjIfLrfLP5Wg+RHyLWfMUwzocYhzFW/llcNsRsQ+f3VsCG6L2f49PZEMcl791wuyEg3jy92SqPxhVn+Vm8ygfj92T8EOt1XsUZXxZXvgxvN0Q2gOO9FDhniF7v9jR/UMCG+IMwT/3j5YaA8Y2EGM9uIMT86qIg8kHEs/wQ6yFi5dP3KoZxvfLBXL7WK15uCG1gfC8FbIh77Wv7tDbEdonv1WC7IfRGKla5IN5EzVec1Wv8NIb4ntn+UKuf7bfdELMDOX+3AmN+G2Ksz+OiNsTjVj5+8OWGgPGNhHF8/LzXb/+Xx0s+9HsSGPfTfKH77ed8axzm+Kv9tH+GLzdENqDjZxWwIc7q3b6bDdF+RWcHXG6I7Obp87L8LF7lg3jTtZ9iiPnaX7HWK4bIBxEr32683BC7B74v/z0mtyHusadjU9oQx6S+R6PlhoB4AyFilQX2xrWfYr3pGofxfFk+xHqIWPsrVn7FEPk0PouXG2J2AOf3UsCG6LWPy6exIS5fQa8Blhsiu4Ewd/OUD8b1MI6r/BDzIWLN13kynNVD7AdjPNtP+2d4uSGyhufj7jijgA0xo9YDcm2IByx55onbDaE3b2a471yIN1X5MvzN8f4Jke899v11xgexHsb4m/P9E2L+e+xvvoa1fNsN8TePdM11CtgQ12nfsrMN0XIt1w1VNoTe3Owpmj+LlR/iDYWIlV/rs7jmZ1j5Mqx8WT7MvU/5M1w2xJ8bOHJHBWyIO25t48w2xEZx70hdNgTEmwZ7cSay3mCI82RxiPkQsdZn80Csn82HWK/9IcYz/ixeNkTWwPF7KWBD3Gtf26e1IbZLfK8Gyw2hN66KV8sJ8ebqfNovi2u+4t31/4NfRxri5YYYdnOwvQI2RPsVnR3Qhjird/tu2w0B8WbDGFcVg8i/+sZC5Nd5IcZhjLV+FkPkn63X/O2G0IbGvRWwIXrv5/h0NsRxyXs3/DhD6PcMEG9sFq+u643/5+dNZXyar1jrIb5H41X8cYaoCvL0ehvi6Q6Q99sQIsjT4e0Nkd1cXTDEGzxbr3wZzvghzgMRZ/yr47c3xGpBns5nQzzdAfJ+G0IEeTrcbgi9oRlesJBAof1C8BeA2s1Wfhjzab7iXyOFXzDmC8kLwHZDLJjRFAcVsCEOin2HVjbEHbZ0cMblhoB486CGMy1gzJ/Vz8b15kPsr3wQ4xCx5ivWfoo1v4qXG6I6kOuvVcCGuFb/dt1tiHYruXagsiHebtrPv//vxipX1m82X/m0XrHmz+KMT+OKtZ/GZ3HZELMNnd9bARui936OT2dDHJe8d0Mbovd+jk9nQxyXvHdDG6L3fo5PZ0Mcl3x/w0oHG6Ki3gfW2hAfuNTKk2yIinofWGtDfOBSK0+yISrqfWCtDfGBS608yYaoqPeBtTbEwqV+AtW/AAAA///x9NkaAAAABklEQVQDAPQSs4CClOPbAAAAAElFTkSuQmCC"
"955";"14";"340";"Recusado";"2025-09-17 19:09:57";"2025-10-07 11:43:56";"ys75jjmq9kjv097bt5";NULL;NULL
"956";"14";"11";"Recusado";"2025-09-17 19:09:57";"2025-10-07 11:43:57";"pc2gmtxviq3cq5f10l";NULL;NULL
"957";"14";"66";"Recusado";"2025-09-17 19:09:57";"2025-10-07 11:43:57";"1ibxia8s3nro03krsd";NULL;NULL
"958";"14";"185";"Recusado";"2025-09-17 19:09:57";"2025-10-07 11:43:58";"erbgqy0jwdnec3lefw";NULL;NULL
